Temp,Vdd,fcnt_nd_slvt,fcnt_nd_lvt,fcnt_nd_rvt,fcnt_inv_slvt,fcnt_inv_lvt,fcnt_inv_rvt,fcnt_nr_slvt,fcnt_nr_lvt,fcnt_nr_rvt,fcnt_egu,fcnt_egv,fcnt_eg
80,0.88,2.86e-11,3.46e-11,4.91e-11,7.43e-12,8.97e-12,1.07e-11,2.52e-11,3.08e-11,3.86e-11,4.63e-10,4.72e-10,4.84e-10
85,0.88,2.84e-11,3.43e-11,4.86e-11,7.43e-12,8.96e-12,1.07e-11,2.5e-11,3.05e-11,3.83e-11,4.63e-10,4.72e-10,4.84e-10
90,0.88,2.82e-11,3.41e-11,4.82e-11,7.42e-12,8.95e-12,1.07e-11,2.47e-11,3.02e-11,3.8e-11,4.63e-10,4.71e-10,4.84e-10
95,0.88,2.81e-11,3.39e-11,4.77e-11,7.41e-12,8.94e-12,1.06e-11,2.45e-11,2.99e-11,3.77e-11,4.62e-10,4.71e-10,4.85e-10
100,0.88,2.79e-11,3.36e-11,4.73e-11,7.41e-12,8.92e-12,1.06e-11,2.43e-11,2.97e-11,3.74e-11,4.62e-10,4.71e-10,4.85e-10
105,0.88,2.77e-11,3.34e-11,4.68e-11,7.4e-12,8.91e-12,1.06e-11,2.4e-11,2.94e-11,3.71e-11,4.62e-10,4.7e-10,4.85e-10
110,0.88,2.75e-11,3.31e-11,4.63e-11,7.39e-12,8.9e-12,1.05e-11,2.38e-11,2.91e-11,3.67e-11,4.61e-10,4.7e-10,4.85e-10
115,0.88,2.73e-11,3.29e-11,4.59e-11,7.39e-12,8.89e-12,1.05e-11,2.35e-11,2.89e-11,3.64e-11,4.61e-10,4.69e-10,4.85e-10
120,0.88,2.72e-11,3.26e-11,4.54e-11,7.38e-12,8.87e-12,1.04e-11,2.33e-11,2.86e-11,3.6e-11,4.6e-10,4.69e-10,4.85e-10
125,0.88,2.7e-11,3.24e-11,4.49e-11,7.38e-12,8.86e-12,1.04e-11,2.3e-11,2.83e-11,3.57e-11,4.59e-10,4.68e-10,4.85e-10
130,0.88,2.68e-11,3.21e-11,4.45e-11,7.37e-12,8.85e-12,1.04e-11,2.28e-11,2.8e-11,3.53e-11,4.59e-10,4.67e-10,4.84e-10
-20,0.9,3.06e-11,3.71e-11,5.47e-11,7.38e-12,8.94e-12,1.1e-11,2.84e-11,3.47e-11,4.18e-11,4.4e-10,4.48e-10,4.47e-10
-15,0.9,3.05e-11,3.7e-11,5.43e-11,7.38e-12,8.94e-12,1.1e-11,2.82e-11,3.45e-11,4.16e-11,4.41e-10,4.48e-10,4.49e-10
-10,0.9,3.04e-11,3.68e-11,5.39e-11,7.38e-12,8.93e-12,1.09e-11,2.8e-11,3.42e-11,4.13e-11,4.41e-10,4.49e-10,4.5e-10
-5,0.9,3.03e-11,3.67e-11,5.36e-11,7.38e-12,8.93e-12,1.09e-11,2.78e-11,3.39e-11,4.11e-11,4.42e-10,4.5e-10,4.51e-10
0,0.9,3.02e-11,3.65e-11,5.32e-11,7.38e-12,8.93e-12,1.09e-11,2.76e-11,3.37e-11,4.09e-11,4.42e-10,4.5e-10,4.53e-10
5,0.9,3e-11,3.64e-11,5.28e-11,7.38e-12,8.92e-12,1.09e-11,2.74e-11,3.34e-11,4.06e-11,4.43e-10,4.51e-10,4.54e-10
10,0.9,2.99e-11,3.62e-11,5.25e-11,7.38e-12,8.92e-12,1.08e-11,2.72e-11,3.32e-11,4.04e-11,4.43e-10,4.51e-10,4.55e-10
15,0.9,2.97e-11,3.6e-11,5.21e-11,7.37e-12,8.91e-12,1.08e-11,2.69e-11,3.29e-11,4.02e-11,4.44e-10,4.52e-10,4.56e-10
20,0.9,2.96e-11,3.59e-11,5.17e-11,7.37e-12,8.91e-12,1.08e-11,2.67e-11,3.27e-11,3.99e-11,4.44e-10,4.52e-10,4.57e-10
25,0.9,2.94e-11,3.57e-11,5.13e-11,7.37e-12,8.9e-12,1.08e-11,2.65e-11,3.24e-11,3.97e-11,4.44e-10,4.53e-10,4.58e-10
30,0.9,2.93e-11,3.55e-11,5.09e-11,7.36e-12,8.89e-12,1.08e-11,2.63e-11,3.21e-11,3.94e-11,4.45e-10,4.53e-10,4.59e-10
35,0.9,2.91e-11,3.53e-11,5.05e-11,7.36e-12,8.88e-12,1.07e-11,2.61e-11,3.19e-11,3.92e-11,4.45e-10,4.53e-10,4.6e-10
40,0.9,2.9e-11,3.51e-11,5.01e-11,7.36e-12,8.88e-12,1.07e-11,2.59e-11,3.16e-11,3.89e-11,4.45e-10,4.53e-10,4.61e-10
45,0.9,2.88e-11,3.49e-11,4.98e-11,7.35e-12,8.87e-12,1.07e-11,2.57e-11,3.13e-11,3.87e-11,4.45e-10,4.54e-10,4.61e-10
50,0.9,2.87e-11,3.47e-11,4.94e-11,7.35e-12,8.86e-12,1.06e-11,2.54e-11,3.1e-11,3.84e-11,4.45e-10,4.54e-10,4.62e-10
55,0.9,2.85e-11,3.45e-11,4.9e-11,7.34e-12,8.85e-12,1.06e-11,2.52e-11,3.07e-11,3.81e-11,4.46e-10,4.54e-10,4.63e-10
60,0.9,2.83e-11,3.42e-11,4.85e-11,7.34e-12,8.84e-12,1.06e-11,2.5e-11,3.05e-11,3.79e-11,4.46e-10,4.54e-10,4.64e-10
65,0.9,2.82e-11,3.4e-11,4.81e-11,7.34e-12,8.83e-12,1.06e-11,2.48e-11,3.02e-11,3.76e-11,4.46e-10,4.54e-10,4.64e-10
70,0.9,2.8e-11,3.38e-11,4.77e-11,7.33e-12,8.82e-12,1.05e-11,2.46e-11,2.99e-11,3.73e-11,4.46e-10,4.54e-10,4.65e-10
75,0.9,2.78e-11,3.36e-11,4.73e-11,7.33e-12,8.81e-12,1.05e-11,2.44e-11,2.96e-11,3.7e-11,4.46e-10,4.54e-10,4.65e-10
80,0.9,2.77e-11,3.33e-11,4.69e-11,7.32e-12,8.8e-12,1.05e-11,2.42e-11,2.93e-11,3.68e-11,4.46e-10,4.54e-10,4.66e-10
85,0.9,2.75e-11,3.31e-11,4.64e-11,7.32e-12,8.79e-12,1.04e-11,2.4e-11,2.9e-11,3.65e-11,4.45e-10,4.54e-10,4.66e-10
90,0.9,2.73e-11,3.29e-11,4.6e-11,7.31e-12,8.78e-12,1.04e-11,2.37e-11,2.88e-11,3.62e-11,4.45e-10,4.54e-10,4.66e-10
95,0.9,2.72e-11,3.27e-11,4.56e-11,7.31e-12,8.77e-12,1.04e-11,2.35e-11,2.85e-11,3.59e-11,4.45e-10,4.53e-10,4.67e-10
100,0.9,2.7e-11,3.24e-11,4.51e-11,7.31e-12,8.76e-12,1.03e-11,2.33e-11,2.82e-11,3.56e-11,4.45e-10,4.53e-10,4.67e-10
105,0.9,2.68e-11,3.22e-11,4.47e-11,7.3e-12,8.75e-12,1.03e-11,2.31e-11,2.8e-11,3.53e-11,4.45e-10,4.53e-10,4.67e-10
110,0.9,2.67e-11,3.2e-11,4.43e-11,7.3e-12,8.74e-12,1.03e-11,2.29e-11,2.77e-11,3.49e-11,4.44e-10,4.53e-10,4.67e-10
115,0.9,2.65e-11,3.17e-11,4.38e-11,7.29e-12,8.73e-12,1.02e-11,2.26e-11,2.75e-11,3.46e-11,4.44e-10,4.52e-10,4.67e-10
120,0.9,2.63e-11,3.15e-11,4.34e-11,7.29e-12,8.72e-12,1.02e-11,2.24e-11,2.72e-11,3.43e-11,4.43e-10,4.52e-10,4.67e-10
125,0.9,2.61e-11,3.13e-11,4.3e-11,7.28e-12,8.71e-12,1.02e-11,2.22e-11,2.7e-11,3.39e-11,4.43e-10,4.51e-10,4.67e-10
130,0.9,2.6e-11,3.1e-11,4.25e-11,7.28e-12,8.7e-12,1.01e-11,2.2e-11,2.67e-11,3.36e-11,4.42e-10,4.51e-10,4.67e-10
-20,0.92,2.96e-11,3.58e-11,5.23e-11,7.27e-12,8.76e-12,1.07e-11,2.73e-11,3.32e-11,3.99e-11,4.22e-10,4.3e-10,4.29e-10
-15,0.92,2.95e-11,3.57e-11,5.19e-11,7.27e-12,8.76e-12,1.07e-11,2.71e-11,3.3e-11,3.97e-11,4.23e-10,4.3e-10,4.31e-10
-10,0.92,2.94e-11,3.55e-11,5.16e-11,7.27e-12,8.75e-12,1.07e-11,2.69e-11,3.27e-11,3.95e-11,4.23e-10,4.31e-10,4.32e-10
-5,0.92,2.93e-11,3.54e-11,5.12e-11,7.27e-12,8.75e-12,1.06e-11,2.67e-11,3.25e-11,3.92e-11,4.24e-10,4.32e-10,4.33e-10
0,0.92,2.92e-11,3.53e-11,5.09e-11,7.27e-12,8.75e-12,1.06e-11,2.65e-11,3.22e-11,3.9e-11,4.25e-10,4.32e-10,4.35e-10
5,0.92,2.91e-11,3.51e-11,5.05e-11,7.26e-12,8.75e-12,1.06e-11,2.63e-11,3.2e-11,3.88e-11,4.25e-10,4.33e-10,4.36e-10
10,0.92,2.89e-11,3.5e-11,5.02e-11,7.26e-12,8.74e-12,1.06e-11,2.61e-11,3.17e-11,3.86e-11,4.26e-10,4.34e-10,4.37e-10
15,0.92,2.88e-11,3.48e-11,4.98e-11,7.26e-12,8.74e-12,1.06e-11,2.59e-11,3.15e-11,3.83e-11,4.26e-10,4.34e-10,4.38e-10
20,0.92,2.86e-11,3.46e-11,4.94e-11,7.26e-12,8.73e-12,1.05e-11,2.57e-11,3.12e-11,3.81e-11,4.27e-10,4.35e-10,4.39e-10
25,0.92,2.85e-11,3.44e-11,4.91e-11,7.26e-12,8.73e-12,1.05e-11,2.55e-11,3.1e-11,3.79e-11,4.27e-10,4.35e-10,4.4e-10
30,0.92,2.84e-11,3.43e-11,4.87e-11,7.26e-12,8.72e-12,1.05e-11,2.53e-11,3.07e-11,3.76e-11,4.28e-10,4.35e-10,4.41e-10
35,0.92,2.82e-11,3.41e-11,4.83e-11,7.25e-12,8.72e-12,1.05e-11,2.51e-11,3.05e-11,3.74e-11,4.28e-10,4.36e-10,4.42e-10
40,0.92,2.81e-11,3.39e-11,4.8e-11,7.25e-12,8.71e-12,1.04e-11,2.49e-11,3.02e-11,3.71e-11,4.28e-10,4.36e-10,4.43e-10
45,0.92,2.79e-11,3.37e-11,4.76e-11,7.25e-12,8.7e-12,1.04e-11,2.47e-11,2.99e-11,3.69e-11,4.29e-10,4.36e-10,4.44e-10
50,0.92,2.77e-11,3.35e-11,4.72e-11,7.25e-12,8.69e-12,1.04e-11,2.44e-11,2.97e-11,3.67e-11,4.29e-10,4.37e-10,4.45e-10
55,0.92,2.76e-11,3.33e-11,4.68e-11,7.24e-12,8.69e-12,1.04e-11,2.42e-11,2.94e-11,3.64e-11,4.29e-10,4.37e-10,4.46e-10
60,0.92,2.74e-11,3.31e-11,4.64e-11,7.24e-12,8.68e-12,1.03e-11,2.4e-11,2.91e-11,3.61e-11,4.29e-10,4.37e-10,4.46e-10
65,0.92,2.73e-11,3.28e-11,4.61e-11,7.24e-12,8.67e-12,1.03e-11,2.38e-11,2.89e-11,3.59e-11,4.29e-10,4.37e-10,4.47e-10
70,0.92,2.71e-11,3.26e-11,4.57e-11,7.23e-12,8.66e-12,1.03e-11,2.36e-11,2.86e-11,3.56e-11,4.29e-10,4.37e-10,4.48e-10
75,0.92,2.7e-11,3.24e-11,4.53e-11,7.23e-12,8.65e-12,1.02e-11,2.34e-11,2.83e-11,3.53e-11,4.29e-10,4.37e-10,4.48e-10
80,0.92,2.68e-11,3.22e-11,4.49e-11,7.23e-12,8.65e-12,1.02e-11,2.32e-11,2.8e-11,3.51e-11,4.29e-10,4.37e-10,4.49e-10
85,0.92,2.66e-11,3.2e-11,4.44e-11,7.23e-12,8.64e-12,1.02e-11,2.3e-11,2.78e-11,3.48e-11,4.29e-10,4.37e-10,4.49e-10
90,0.92,2.65e-11,3.18e-11,4.4e-11,7.22e-12,8.63e-12,1.02e-11,2.28e-11,2.75e-11,3.45e-11,4.29e-10,4.37e-10,4.5e-10
95,0.92,2.63e-11,3.16e-11,4.36e-11,7.22e-12,8.62e-12,1.01e-11,2.26e-11,2.72e-11,3.42e-11,4.29e-10,4.37e-10,4.5e-10
100,0.92,2.62e-11,3.13e-11,4.32e-11,7.22e-12,8.61e-12,1.01e-11,2.24e-11,2.7e-11,3.39e-11,4.29e-10,4.37e-10,4.5e-10
105,0.92,2.6e-11,3.11e-11,4.28e-11,7.21e-12,8.6e-12,1.01e-11,2.22e-11,2.67e-11,3.36e-11,4.29e-10,4.37e-10,4.51e-10
110,0.92,2.58e-11,3.09e-11,4.24e-11,7.21e-12,8.59e-12,1e-11,2.2e-11,2.65e-11,3.33e-11,4.29e-10,4.37e-10,4.51e-10
115,0.92,2.57e-11,3.07e-11,4.2e-11,7.21e-12,8.58e-12,9.99e-12,2.18e-11,2.62e-11,3.3e-11,4.28e-10,4.37e-10,4.51e-10
120,0.92,2.55e-11,3.05e-11,4.16e-11,7.2e-12,8.58e-12,9.96e-12,2.16e-11,2.6e-11,3.27e-11,4.28e-10,4.36e-10,4.51e-10
125,0.92,2.54e-11,3.02e-11,4.12e-11,7.2e-12,8.57e-12,9.92e-12,2.14e-11,2.57e-11,3.23e-11,4.28e-10,4.36e-10,4.51e-10
130,0.92,2.52e-11,3e-11,4.07e-11,7.2e-12,8.56e-12,9.89e-12,2.12e-11,2.55e-11,3.2e-11,4.27e-10,4.35e-10,4.51e-10
-20,0.94,2.87e-11,3.46e-11,5.01e-11,7.16e-12,8.59e-12,1.05e-11,2.63e-11,3.19e-11,3.82e-11,4.06e-10,4.13e-10,4.13e-10
-15,0.94,2.86e-11,3.45e-11,4.97e-11,7.16e-12,8.59e-12,1.04e-11,2.61e-11,3.17e-11,3.8e-11,4.06e-10,4.14e-10,4.14e-10
-10,0.94,2.85e-11,3.44e-11,4.94e-11,7.16e-12,8.59e-12,1.04e-11,2.59e-11,3.14e-11,3.78e-11,4.07e-10,4.15e-10,4.15e-10
-5,0.94,2.84e-11,3.42e-11,4.91e-11,7.16e-12,8.59e-12,1.04e-11,2.58e-11,3.12e-11,3.76e-11,4.08e-10,4.15e-10,4.17e-10
0,0.94,2.83e-11,3.41e-11,4.87e-11,7.16e-12,8.59e-12,1.04e-11,2.56e-11,3.09e-11,3.73e-11,4.09e-10,4.16e-10,4.18e-10
5,0.94,2.82e-11,3.39e-11,4.84e-11,7.16e-12,8.58e-12,1.04e-11,2.54e-11,3.07e-11,3.71e-11,4.09e-10,4.17e-10,4.2e-10
10,0.94,2.8e-11,3.38e-11,4.81e-11,7.16e-12,8.58e-12,1.03e-11,2.52e-11,3.05e-11,3.69e-11,4.1e-10,4.17e-10,4.21e-10
15,0.94,2.79e-11,3.36e-11,4.77e-11,7.16e-12,8.58e-12,1.03e-11,2.5e-11,3.02e-11,3.67e-11,4.1e-10,4.18e-10,4.22e-10
20,0.94,2.78e-11,3.35e-11,4.74e-11,7.16e-12,8.57e-12,1.03e-11,2.48e-11,3e-11,3.65e-11,4.11e-10,4.19e-10,4.23e-10
25,0.94,2.76e-11,3.33e-11,4.7e-11,7.16e-12,8.57e-12,1.03e-11,2.46e-11,2.97e-11,3.62e-11,4.11e-10,4.19e-10,4.24e-10
30,0.94,2.75e-11,3.31e-11,4.67e-11,7.16e-12,8.57e-12,1.03e-11,2.44e-11,2.95e-11,3.6e-11,4.12e-10,4.2e-10,4.25e-10
35,0.94,2.73e-11,3.29e-11,4.63e-11,7.16e-12,8.56e-12,1.02e-11,2.41e-11,2.92e-11,3.58e-11,4.12e-10,4.2e-10,4.26e-10
40,0.94,2.72e-11,3.28e-11,4.6e-11,7.16e-12,8.56e-12,1.02e-11,2.39e-11,2.9e-11,3.55e-11,4.13e-10,4.2e-10,4.27e-10
45,0.94,2.71e-11,3.26e-11,4.56e-11,7.16e-12,8.55e-12,1.02e-11,2.37e-11,2.87e-11,3.53e-11,4.13e-10,4.21e-10,4.28e-10
50,0.94,2.69e-11,3.24e-11,4.53e-11,7.16e-12,8.54e-12,1.02e-11,2.35e-11,2.85e-11,3.51e-11,4.13e-10,4.21e-10,4.29e-10
55,0.94,2.68e-11,3.22e-11,4.49e-11,7.15e-12,8.54e-12,1.01e-11,2.33e-11,2.82e-11,3.48e-11,4.14e-10,4.21e-10,4.3e-10
60,0.94,2.66e-11,3.2e-11,4.45e-11,7.15e-12,8.53e-12,1.01e-11,2.31e-11,2.79e-11,3.46e-11,4.14e-10,4.22e-10,4.3e-10
65,0.94,2.65e-11,3.18e-11,4.42e-11,7.15e-12,8.52e-12,1.01e-11,2.29e-11,2.77e-11,3.43e-11,4.14e-10,4.22e-10,4.31e-10
70,0.94,2.63e-11,3.16e-11,4.38e-11,7.15e-12,8.52e-12,1e-11,2.27e-11,2.74e-11,3.41e-11,4.14e-10,4.22e-10,4.32e-10
75,0.94,2.62e-11,3.14e-11,4.34e-11,7.15e-12,8.51e-12,1e-11,2.25e-11,2.71e-11,3.38e-11,4.14e-10,4.22e-10,4.33e-10
80,0.94,2.6e-11,3.12e-11,4.3e-11,7.14e-12,8.5e-12,9.99e-12,2.23e-11,2.69e-11,3.35e-11,4.15e-10,4.22e-10,4.33e-10
85,0.94,2.59e-11,3.1e-11,4.26e-11,7.14e-12,8.5e-12,9.96e-12,2.21e-11,2.66e-11,3.33e-11,4.15e-10,4.22e-10,4.34e-10
90,0.94,2.57e-11,3.07e-11,4.22e-11,7.14e-12,8.49e-12,9.93e-12,2.19e-11,2.64e-11,3.3e-11,4.15e-10,4.22e-10,4.34e-10
95,0.94,2.56e-11,3.05e-11,4.18e-11,7.14e-12,8.48e-12,9.9e-12,2.17e-11,2.61e-11,3.27e-11,4.15e-10,4.22e-10,4.35e-10
100,0.94,2.54e-11,3.03e-11,4.14e-11,7.14e-12,8.48e-12,9.87e-12,2.15e-11,2.58e-11,3.24e-11,4.15e-10,4.22e-10,4.35e-10
105,0.94,2.53e-11,3.01e-11,4.11e-11,7.13e-12,8.47e-12,9.84e-12,2.13e-11,2.56e-11,3.21e-11,4.15e-10,4.22e-10,4.36e-10
110,0.94,2.51e-11,2.99e-11,4.07e-11,7.13e-12,8.46e-12,9.81e-12,2.11e-11,2.53e-11,3.18e-11,4.14e-10,4.22e-10,4.36e-10
115,0.94,2.5e-11,2.97e-11,4.03e-11,7.13e-12,8.45e-12,9.78e-12,2.09e-11,2.51e-11,3.15e-11,4.14e-10,4.22e-10,4.36e-10
120,0.94,2.48e-11,2.95e-11,3.99e-11,7.13e-12,8.45e-12,9.74e-12,2.08e-11,2.48e-11,3.12e-11,4.14e-10,4.22e-10,4.36e-10
125,0.94,2.47e-11,2.93e-11,3.95e-11,7.13e-12,8.44e-12,9.71e-12,2.06e-11,2.46e-11,3.09e-11,4.14e-10,4.22e-10,4.37e-10
130,0.94,2.45e-11,2.91e-11,3.91e-11,7.12e-12,8.44e-12,9.68e-12,2.04e-11,2.43e-11,3.06e-11,4.13e-10,4.21e-10,4.36e-10
-20,0.96,2.79e-11,3.35e-11,4.81e-11,7.07e-12,8.44e-12,1.02e-11,2.54e-11,3.07e-11,3.66e-11,3.91e-10,3.98e-10,3.97e-10
-15,0.96,2.78e-11,3.34e-11,4.78e-11,7.07e-12,8.44e-12,1.02e-11,2.52e-11,3.04e-11,3.64e-11,3.92e-10,3.99e-10,3.99e-10
-10,0.96,2.77e-11,3.33e-11,4.74e-11,7.07e-12,8.44e-12,1.02e-11,2.51e-11,3.02e-11,3.62e-11,3.92e-10,4e-10,4e-10
-5,0.96,2.76e-11,3.32e-11,4.71e-11,7.07e-12,8.44e-12,1.02e-11,2.49e-11,3e-11,3.6e-11,3.93e-10,4e-10,4.02e-10
0,0.96,2.75e-11,3.3e-11,4.68e-11,7.07e-12,8.44e-12,1.02e-11,2.47e-11,2.97e-11,3.58e-11,3.94e-10,4.01e-10,4.03e-10
5,0.96,2.73e-11,3.29e-11,4.65e-11,7.07e-12,8.44e-12,1.01e-11,2.45e-11,2.95e-11,3.56e-11,3.95e-10,4.02e-10,4.04e-10
10,0.96,2.72e-11,3.27e-11,4.62e-11,7.08e-12,8.44e-12,1.01e-11,2.43e-11,2.93e-11,3.54e-11,3.95e-10,4.03e-10,4.06e-10
15,0.96,2.71e-11,3.26e-11,4.58e-11,7.08e-12,8.43e-12,1.01e-11,2.41e-11,2.91e-11,3.52e-11,3.96e-10,4.03e-10,4.07e-10
20,0.96,2.7e-11,3.24e-11,4.55e-11,7.08e-12,8.43e-12,1.01e-11,2.39e-11,2.88e-11,3.5e-11,3.96e-10,4.04e-10,4.08e-10
25,0.96,2.68e-11,3.22e-11,4.52e-11,7.08e-12,8.43e-12,1.01e-11,2.37e-11,2.86e-11,3.47e-11,3.97e-10,4.04e-10,4.09e-10
30,0.96,2.67e-11,3.21e-11,4.48e-11,7.08e-12,8.43e-12,1e-11,2.35e-11,2.84e-11,3.45e-11,3.98e-10,4.05e-10,4.1e-10
35,0.96,2.65e-11,3.19e-11,4.45e-11,7.08e-12,8.42e-12,1e-11,2.33e-11,2.81e-11,3.43e-11,3.98e-10,4.05e-10,4.11e-10
40,0.96,2.64e-11,3.17e-11,4.42e-11,7.08e-12,8.42e-12,9.99e-12,2.31e-11,2.79e-11,3.41e-11,3.98e-10,4.06e-10,4.12e-10
45,0.96,2.63e-11,3.15e-11,4.38e-11,7.08e-12,8.41e-12,9.97e-12,2.29e-11,2.76e-11,3.38e-11,3.99e-10,4.06e-10,4.13e-10
50,0.96,2.61e-11,3.13e-11,4.35e-11,7.08e-12,8.41e-12,9.94e-12,2.27e-11,2.74e-11,3.36e-11,3.99e-10,4.07e-10,4.14e-10
55,0.96,2.6e-11,3.12e-11,4.31e-11,7.07e-12,8.4e-12,9.92e-12,2.25e-11,2.71e-11,3.34e-11,4e-10,4.07e-10,4.15e-10
60,0.96,2.58e-11,3.1e-11,4.28e-11,7.07e-12,8.4e-12,9.89e-12,2.23e-11,2.68e-11,3.31e-11,4e-10,4.07e-10,4.16e-10
65,0.96,2.57e-11,3.08e-11,4.24e-11,7.07e-12,8.39e-12,9.86e-12,2.21e-11,2.66e-11,3.29e-11,4e-10,4.08e-10,4.17e-10
70,0.96,2.56e-11,3.06e-11,4.2e-11,7.07e-12,8.39e-12,9.84e-12,2.19e-11,2.63e-11,3.27e-11,4e-10,4.08e-10,4.17e-10
75,0.96,2.54e-11,3.04e-11,4.17e-11,7.07e-12,8.38e-12,9.81e-12,2.17e-11,2.61e-11,3.24e-11,4.01e-10,4.08e-10,4.18e-10
80,0.96,2.53e-11,3.02e-11,4.13e-11,7.07e-12,8.38e-12,9.78e-12,2.15e-11,2.58e-11,3.22e-11,4.01e-10,4.08e-10,4.19e-10
85,0.96,2.51e-11,3e-11,4.09e-11,7.07e-12,8.37e-12,9.76e-12,2.13e-11,2.56e-11,3.19e-11,4.01e-10,4.09e-10,4.19e-10
90,0.96,2.5e-11,2.98e-11,4.06e-11,7.07e-12,8.37e-12,9.73e-12,2.11e-11,2.53e-11,3.16e-11,4.01e-10,4.09e-10,4.2e-10
95,0.96,2.48e-11,2.96e-11,4.02e-11,7.07e-12,8.36e-12,9.7e-12,2.09e-11,2.51e-11,3.14e-11,4.01e-10,4.09e-10,4.21e-10
100,0.96,2.47e-11,2.94e-11,3.98e-11,7.07e-12,8.35e-12,9.67e-12,2.07e-11,2.48e-11,3.11e-11,4.01e-10,4.09e-10,4.21e-10
105,0.96,2.46e-11,2.92e-11,3.94e-11,7.07e-12,8.35e-12,9.64e-12,2.05e-11,2.46e-11,3.08e-11,4.01e-10,4.09e-10,4.22e-10
110,0.96,2.44e-11,2.9e-11,3.91e-11,7.06e-12,8.34e-12,9.61e-12,2.03e-11,2.43e-11,3.05e-11,4.01e-10,4.09e-10,4.22e-10
115,0.96,2.43e-11,2.88e-11,3.87e-11,7.06e-12,8.34e-12,9.58e-12,2.02e-11,2.41e-11,3.02e-11,4.01e-10,4.09e-10,4.22e-10
120,0.96,2.41e-11,2.86e-11,3.83e-11,7.06e-12,8.33e-12,9.55e-12,2e-11,2.38e-11,2.99e-11,4.01e-10,4.09e-10,4.23e-10
125,0.96,2.4e-11,2.84e-11,3.8e-11,7.06e-12,8.33e-12,9.53e-12,1.98e-11,2.36e-11,2.96e-11,4.01e-10,4.08e-10,4.23e-10
130,0.96,2.39e-11,2.82e-11,3.76e-11,7.06e-12,8.33e-12,9.5e-12,1.96e-11,2.33e-11,2.93e-11,4e-10,4.08e-10,4.23e-10
