Temp,Vdd,fcnt_nd_slvt,fcnt_nd_lvt,fcnt_nd_rvt,fcnt_inv_slvt,fcnt_inv_lvt,fcnt_inv_rvt,fcnt_nr_slvt,fcnt_nr_lvt,fcnt_nr_rvt,fcnt_egu,fcnt_egv,fcnt_eg
85,0.78,2.751e-11,3.335e-11,4.783e-11,6.981e-12,8.498e-12,1.037e-11,2.397e-11,3.003e-11,3.918e-11,4.373e-10,4.373e-10,4.458e-10
90,0.78,2.73e-11,3.307e-11,4.73e-11,6.971e-12,8.481e-12,1.032e-11,2.369e-11,2.963e-11,3.887e-11,4.37e-10,4.37e-10,4.46e-10
95,0.78,2.709e-11,3.278e-11,4.676e-11,6.962e-12,8.464e-12,1.028e-11,2.34e-11,2.923e-11,3.855e-11,4.367e-10,4.367e-10,4.461e-10
100,0.78,2.689e-11,3.249e-11,4.622e-11,6.953e-12,8.446e-12,1.023e-11,2.312e-11,2.883e-11,3.819e-11,4.363e-10,4.363e-10,4.462e-10
105,0.78,2.669e-11,3.22e-11,4.569e-11,6.944e-12,8.429e-12,1.019e-11,2.284e-11,2.843e-11,3.78e-11,4.359e-10,4.359e-10,4.462e-10
110,0.78,2.648e-11,3.191e-11,4.516e-11,6.934e-12,8.411e-12,1.014e-11,2.256e-11,2.803e-11,3.739e-11,4.354e-10,4.354e-10,4.462e-10
115,0.78,2.628e-11,3.163e-11,4.463e-11,6.925e-12,8.394e-12,1.01e-11,2.228e-11,2.763e-11,3.697e-11,4.35e-10,4.35e-10,4.462e-10
120,0.78,2.608e-11,3.134e-11,4.41e-11,6.915e-12,8.376e-12,1.005e-11,2.201e-11,2.723e-11,3.654e-11,4.344e-10,4.344e-10,4.461e-10
125,0.78,2.587e-11,3.105e-11,4.357e-11,6.906e-12,8.36e-12,1e-11,2.173e-11,2.683e-11,3.61e-11,4.339e-10,4.339e-10,4.459e-10
130,0.78,2.567e-11,3.077e-11,4.304e-11,6.896e-12,8.342e-12,9.955e-12,2.146e-11,2.644e-11,3.566e-11,4.332e-10,4.332e-10,4.457e-10
-20,0.8,3.043e-11,3.716e-11,5.544e-11,7.013e-12,8.58e-12,1.08e-11,2.881e-11,3.608e-11,4.236e-11,4.158e-10,4.158e-10,4.123e-10
-15,0.8,3.028e-11,3.697e-11,5.501e-11,7.007e-12,8.572e-12,1.077e-11,2.855e-11,3.579e-11,4.213e-11,4.164e-10,4.164e-10,4.136e-10
-10,0.8,3.012e-11,3.677e-11,5.457e-11,7.002e-12,8.562e-12,1.075e-11,2.829e-11,3.549e-11,4.189e-11,4.171e-10,4.171e-10,4.149e-10
-5,0.8,2.995e-11,3.657e-11,5.413e-11,6.996e-12,8.553e-12,1.072e-11,2.802e-11,3.518e-11,4.164e-11,4.176e-10,4.176e-10,4.161e-10
0,0.8,2.978e-11,3.636e-11,5.368e-11,6.99e-12,8.543e-12,1.069e-11,2.775e-11,3.487e-11,4.14e-11,4.181e-10,4.181e-10,4.172e-10
5,0.8,2.96e-11,3.614e-11,5.323e-11,6.985e-12,8.533e-12,1.066e-11,2.748e-11,3.454e-11,4.115e-11,4.185e-10,4.185e-10,4.183e-10
10,0.8,2.942e-11,3.592e-11,5.277e-11,6.978e-12,8.522e-12,1.062e-11,2.72e-11,3.421e-11,4.09e-11,4.189e-10,4.189e-10,4.193e-10
15,0.8,2.923e-11,3.568e-11,5.232e-11,6.972e-12,8.511e-12,1.059e-11,2.692e-11,3.387e-11,4.065e-11,4.193e-10,4.193e-10,4.202e-10
20,0.8,2.904e-11,3.544e-11,5.185e-11,6.965e-12,8.499e-12,1.056e-11,2.664e-11,3.352e-11,4.04e-11,4.196e-10,4.196e-10,4.211e-10
25,0.8,2.886e-11,3.52e-11,5.138e-11,6.958e-12,8.486e-12,1.052e-11,2.635e-11,3.316e-11,4.014e-11,4.199e-10,4.199e-10,4.22e-10
30,0.8,2.867e-11,3.494e-11,5.091e-11,6.951e-12,8.474e-12,1.049e-11,2.606e-11,3.28e-11,3.988e-11,4.201e-10,4.201e-10,4.227e-10
35,0.8,2.847e-11,3.469e-11,5.043e-11,6.945e-12,8.462e-12,1.045e-11,2.577e-11,3.243e-11,3.962e-11,4.203e-10,4.203e-10,4.235e-10
40,0.8,2.828e-11,3.443e-11,4.995e-11,6.938e-12,8.448e-12,1.042e-11,2.549e-11,3.206e-11,3.935e-11,4.204e-10,4.204e-10,4.242e-10
45,0.8,2.809e-11,3.417e-11,4.946e-11,6.931e-12,8.436e-12,1.038e-11,2.521e-11,3.168e-11,3.908e-11,4.206e-10,4.206e-10,4.248e-10
50,0.8,2.789e-11,3.391e-11,4.897e-11,6.923e-12,8.422e-12,1.034e-11,2.492e-11,3.129e-11,3.881e-11,4.207e-10,4.207e-10,4.255e-10
55,0.8,2.77e-11,3.364e-11,4.847e-11,6.916e-12,8.408e-12,1.031e-11,2.464e-11,3.091e-11,3.853e-11,4.207e-10,4.207e-10,4.26e-10
60,0.8,2.75e-11,3.338e-11,4.797e-11,6.909e-12,8.394e-12,1.027e-11,2.436e-11,3.053e-11,3.826e-11,4.207e-10,4.207e-10,4.265e-10
65,0.8,2.73e-11,3.311e-11,4.747e-11,6.901e-12,8.379e-12,1.023e-11,2.409e-11,3.015e-11,3.798e-11,4.207e-10,4.207e-10,4.27e-10
70,0.8,2.711e-11,3.284e-11,4.696e-11,6.894e-12,8.365e-12,1.019e-11,2.381e-11,2.977e-11,3.769e-11,4.206e-10,4.206e-10,4.274e-10
75,0.8,2.691e-11,3.258e-11,4.646e-11,6.886e-12,8.35e-12,1.015e-11,2.354e-11,2.939e-11,3.74e-11,4.206e-10,4.206e-10,4.278e-10
80,0.8,2.672e-11,3.231e-11,4.595e-11,6.879e-12,8.335e-12,1.011e-11,2.326e-11,2.901e-11,3.711e-11,4.204e-10,4.204e-10,4.282e-10
85,0.8,2.652e-11,3.204e-11,4.545e-11,6.871e-12,8.32e-12,1.007e-11,2.299e-11,2.864e-11,3.682e-11,4.203e-10,4.203e-10,4.285e-10
90,0.8,2.633e-11,3.177e-11,4.495e-11,6.863e-12,8.306e-12,1.003e-11,2.272e-11,2.826e-11,3.653e-11,4.201e-10,4.201e-10,4.288e-10
95,0.8,2.613e-11,3.15e-11,4.445e-11,6.855e-12,8.291e-12,9.986e-12,2.246e-11,2.788e-11,3.624e-11,4.199e-10,4.199e-10,4.29e-10
100,0.8,2.594e-11,3.122e-11,4.395e-11,6.848e-12,8.276e-12,9.945e-12,2.219e-11,2.75e-11,3.594e-11,4.196e-10,4.196e-10,4.292e-10
105,0.8,2.575e-11,3.095e-11,4.345e-11,6.841e-12,8.262e-12,9.902e-12,2.192e-11,2.712e-11,3.563e-11,4.193e-10,4.193e-10,4.293e-10
110,0.8,2.556e-11,3.068e-11,4.295e-11,6.832e-12,8.246e-12,9.86e-12,2.166e-11,2.675e-11,3.529e-11,4.19e-10,4.19e-10,4.295e-10
115,0.8,2.536e-11,3.041e-11,4.246e-11,6.825e-12,8.232e-12,9.818e-12,2.139e-11,2.637e-11,3.493e-11,4.187e-10,4.187e-10,4.295e-10
120,0.8,2.517e-11,3.014e-11,4.196e-11,6.817e-12,8.218e-12,9.774e-12,2.113e-11,2.6e-11,3.455e-11,4.183e-10,4.183e-10,4.295e-10
125,0.8,2.499e-11,2.988e-11,4.147e-11,6.81e-12,8.204e-12,9.731e-12,2.087e-11,2.562e-11,3.417e-11,4.179e-10,4.179e-10,4.295e-10
130,0.8,2.48e-11,2.961e-11,4.098e-11,6.802e-12,8.19e-12,9.688e-12,2.061e-11,2.525e-11,3.376e-11,4.173e-10,4.173e-10,4.294e-10
-20,0.82,2.932e-11,3.569e-11,5.27e-11,6.884e-12,8.379e-12,1.049e-11,2.764e-11,3.428e-11,4.023e-11,3.983e-10,3.983e-10,3.95e-10
-15,0.82,2.917e-11,3.551e-11,5.23e-11,6.88e-12,8.373e-12,1.046e-11,2.739e-11,3.403e-11,4.001e-11,3.99e-10,3.99e-10,3.964e-10
-10,0.82,2.901e-11,3.532e-11,5.188e-11,6.876e-12,8.366e-12,1.043e-11,2.714e-11,3.377e-11,3.977e-11,3.997e-10,3.997e-10,3.977e-10
-5,0.82,2.885e-11,3.513e-11,5.147e-11,6.872e-12,8.358e-12,1.041e-11,2.688e-11,3.35e-11,3.954e-11,4.003e-10,4.003e-10,3.989e-10
0,0.82,2.869e-11,3.493e-11,5.105e-11,6.868e-12,8.35e-12,1.038e-11,2.662e-11,3.321e-11,3.93e-11,4.009e-10,4.009e-10,4.001e-10
5,0.82,2.852e-11,3.472e-11,5.062e-11,6.863e-12,8.341e-12,1.035e-11,2.636e-11,3.292e-11,3.905e-11,4.014e-10,4.014e-10,4.012e-10
10,0.82,2.835e-11,3.45e-11,5.02e-11,6.859e-12,8.332e-12,1.032e-11,2.609e-11,3.261e-11,3.881e-11,4.019e-10,4.019e-10,4.022e-10
15,0.82,2.817e-11,3.428e-11,4.976e-11,6.854e-12,8.323e-12,1.029e-11,2.582e-11,3.229e-11,3.856e-11,4.023e-10,4.023e-10,4.033e-10
20,0.82,2.799e-11,3.405e-11,4.933e-11,6.849e-12,8.314e-12,1.026e-11,2.555e-11,3.197e-11,3.831e-11,4.027e-10,4.027e-10,4.042e-10
25,0.82,2.782e-11,3.381e-11,4.889e-11,6.844e-12,8.303e-12,1.023e-11,2.528e-11,3.163e-11,3.806e-11,4.031e-10,4.031e-10,4.051e-10
30,0.82,2.764e-11,3.358e-11,4.844e-11,6.838e-12,8.292e-12,1.02e-11,2.5e-11,3.129e-11,3.78e-11,4.034e-10,4.034e-10,4.06e-10
35,0.82,2.746e-11,3.333e-11,4.799e-11,6.832e-12,8.282e-12,1.016e-11,2.473e-11,3.094e-11,3.755e-11,4.037e-10,4.037e-10,4.068e-10
40,0.82,2.727e-11,3.309e-11,4.753e-11,6.828e-12,8.271e-12,1.013e-11,2.446e-11,3.058e-11,3.729e-11,4.039e-10,4.039e-10,4.076e-10
45,0.82,2.709e-11,3.285e-11,4.707e-11,6.822e-12,8.26e-12,1.01e-11,2.419e-11,3.022e-11,3.702e-11,4.042e-10,4.042e-10,4.083e-10
50,0.82,2.691e-11,3.26e-11,4.66e-11,6.816e-12,8.248e-12,1.006e-11,2.392e-11,2.987e-11,3.675e-11,4.044e-10,4.044e-10,4.09e-10
55,0.82,2.672e-11,3.235e-11,4.613e-11,6.81e-12,8.235e-12,1.003e-11,2.366e-11,2.951e-11,3.648e-11,4.045e-10,4.045e-10,4.096e-10
60,0.82,2.654e-11,3.21e-11,4.566e-11,6.804e-12,8.224e-12,9.99e-12,2.339e-11,2.915e-11,3.62e-11,4.046e-10,4.046e-10,4.103e-10
65,0.82,2.635e-11,3.185e-11,4.519e-11,6.798e-12,8.211e-12,9.953e-12,2.313e-11,2.879e-11,3.592e-11,4.047e-10,4.047e-10,4.108e-10
70,0.82,2.617e-11,3.16e-11,4.471e-11,6.792e-12,8.199e-12,9.917e-12,2.287e-11,2.843e-11,3.563e-11,4.047e-10,4.047e-10,4.113e-10
75,0.82,2.598e-11,3.134e-11,4.424e-11,6.786e-12,8.187e-12,9.88e-12,2.261e-11,2.807e-11,3.534e-11,4.047e-10,4.047e-10,4.118e-10
80,0.82,2.58e-11,3.109e-11,4.377e-11,6.78e-12,8.175e-12,9.842e-12,2.235e-11,2.771e-11,3.504e-11,4.047e-10,4.047e-10,4.122e-10
85,0.82,2.562e-11,3.083e-11,4.33e-11,6.775e-12,8.162e-12,9.804e-12,2.21e-11,2.735e-11,3.474e-11,4.047e-10,4.047e-10,4.126e-10
90,0.82,2.543e-11,3.058e-11,4.283e-11,6.769e-12,8.15e-12,9.765e-12,2.184e-11,2.699e-11,3.444e-11,4.046e-10,4.046e-10,4.13e-10
95,0.82,2.525e-11,3.033e-11,4.236e-11,6.763e-12,8.137e-12,9.726e-12,2.159e-11,2.664e-11,3.415e-11,4.045e-10,4.045e-10,4.133e-10
100,0.82,2.507e-11,3.007e-11,4.189e-11,6.756e-12,8.126e-12,9.687e-12,2.133e-11,2.628e-11,3.385e-11,4.044e-10,4.044e-10,4.136e-10
105,0.82,2.489e-11,2.982e-11,4.142e-11,6.75e-12,8.113e-12,9.647e-12,2.109e-11,2.592e-11,3.356e-11,4.042e-10,4.042e-10,4.139e-10
110,0.82,2.471e-11,2.956e-11,4.096e-11,6.744e-12,8.101e-12,9.609e-12,2.084e-11,2.556e-11,3.327e-11,4.04e-10,4.04e-10,4.141e-10
115,0.82,2.453e-11,2.931e-11,4.049e-11,6.738e-12,8.089e-12,9.569e-12,2.059e-11,2.521e-11,3.298e-11,4.037e-10,4.037e-10,4.143e-10
120,0.82,2.435e-11,2.906e-11,4.003e-11,6.732e-12,8.077e-12,9.529e-12,2.034e-11,2.485e-11,3.267e-11,4.035e-10,4.035e-10,4.144e-10
125,0.82,2.417e-11,2.881e-11,3.957e-11,6.726e-12,8.067e-12,9.49e-12,2.01e-11,2.45e-11,3.234e-11,4.031e-10,4.031e-10,4.145e-10
130,0.82,2.4e-11,2.855e-11,3.911e-11,6.72e-12,8.055e-12,9.45e-12,1.986e-11,2.415e-11,3.198e-11,4.028e-10,4.028e-10,4.145e-10
-20,0.84,2.83e-11,3.435e-11,5.024e-11,6.77e-12,8.2e-12,1.021e-11,2.655e-11,3.263e-11,3.832e-11,3.824e-10,3.824e-10,3.793e-10
-15,0.84,2.815e-11,3.418e-11,4.985e-11,6.768e-12,8.195e-12,1.018e-11,2.632e-11,3.239e-11,3.81e-11,3.832e-10,3.832e-10,3.807e-10
-10,0.84,2.801e-11,3.4e-11,4.946e-11,6.765e-12,8.19e-12,1.016e-11,2.608e-11,3.214e-11,3.788e-11,3.839e-10,3.839e-10,3.82e-10
-5,0.84,2.785e-11,3.381e-11,4.907e-11,6.763e-12,8.183e-12,1.013e-11,2.583e-11,3.189e-11,3.765e-11,3.846e-10,3.846e-10,3.833e-10
0,0.84,2.769e-11,3.362e-11,4.867e-11,6.76e-12,8.177e-12,1.011e-11,2.558e-11,3.164e-11,3.742e-11,3.852e-10,3.852e-10,3.845e-10
5,0.84,2.753e-11,3.342e-11,4.827e-11,6.756e-12,8.17e-12,1.008e-11,2.533e-11,3.138e-11,3.718e-11,3.858e-10,3.858e-10,3.856e-10
10,0.84,2.737e-11,3.321e-11,4.787e-11,6.753e-12,8.163e-12,1.005e-11,2.507e-11,3.111e-11,3.694e-11,3.864e-10,3.864e-10,3.867e-10
15,0.84,2.72e-11,3.3e-11,4.746e-11,6.75e-12,8.154e-12,1.002e-11,2.481e-11,3.082e-11,3.669e-11,3.869e-10,3.869e-10,3.878e-10
20,0.84,2.703e-11,3.278e-11,4.704e-11,6.746e-12,8.147e-12,9.994e-12,2.455e-11,3.052e-11,3.645e-11,3.873e-10,3.873e-10,3.888e-10
25,0.84,2.686e-11,3.255e-11,4.663e-11,6.742e-12,8.138e-12,9.966e-12,2.429e-11,3.021e-11,3.62e-11,3.878e-10,3.878e-10,3.898e-10
30,0.84,2.669e-11,3.233e-11,4.62e-11,6.738e-12,8.129e-12,9.934e-12,2.403e-11,2.988e-11,3.594e-11,3.882e-10,3.882e-10,3.907e-10
35,0.84,2.652e-11,3.21e-11,4.577e-11,6.734e-12,8.12e-12,9.903e-12,2.377e-11,2.955e-11,3.569e-11,3.885e-10,3.885e-10,3.916e-10
40,0.84,2.635e-11,3.187e-11,4.534e-11,6.73e-12,8.111e-12,9.871e-12,2.352e-11,2.922e-11,3.543e-11,3.889e-10,3.889e-10,3.924e-10
45,0.84,2.618e-11,3.164e-11,4.49e-11,6.725e-12,8.101e-12,9.839e-12,2.327e-11,2.888e-11,3.517e-11,3.892e-10,3.892e-10,3.932e-10
50,0.84,2.6e-11,3.14e-11,4.446e-11,6.721e-12,8.092e-12,9.806e-12,2.302e-11,2.855e-11,3.491e-11,3.894e-10,3.894e-10,3.94e-10
55,0.84,2.583e-11,3.117e-11,4.401e-11,6.717e-12,8.083e-12,9.773e-12,2.277e-11,2.821e-11,3.463e-11,3.897e-10,3.897e-10,3.947e-10
60,0.84,2.566e-11,3.093e-11,4.357e-11,6.712e-12,8.073e-12,9.739e-12,2.253e-11,2.787e-11,3.436e-11,3.899e-10,3.899e-10,3.953e-10
65,0.84,2.548e-11,3.069e-11,4.312e-11,6.708e-12,8.063e-12,9.705e-12,2.228e-11,2.753e-11,3.407e-11,3.9e-10,3.9e-10,3.96e-10
70,0.84,2.531e-11,3.045e-11,4.268e-11,6.704e-12,8.053e-12,9.67e-12,2.204e-11,2.719e-11,3.379e-11,3.902e-10,3.902e-10,3.965e-10
75,0.84,2.513e-11,3.022e-11,4.223e-11,6.699e-12,8.042e-12,9.635e-12,2.18e-11,2.685e-11,3.349e-11,3.903e-10,3.903e-10,3.971e-10
80,0.84,2.496e-11,2.998e-11,4.179e-11,6.695e-12,8.032e-12,9.6e-12,2.156e-11,2.651e-11,3.319e-11,3.903e-10,3.903e-10,3.976e-10
85,0.84,2.479e-11,2.974e-11,4.135e-11,6.69e-12,8.022e-12,9.565e-12,2.131e-11,2.617e-11,3.29e-11,3.904e-10,3.904e-10,3.981e-10
90,0.84,2.461e-11,2.95e-11,4.09e-11,6.686e-12,8.012e-12,9.529e-12,2.108e-11,2.583e-11,3.26e-11,3.904e-10,3.904e-10,3.985e-10
95,0.84,2.444e-11,2.926e-11,4.046e-11,6.68e-12,8.002e-12,9.493e-12,2.084e-11,2.549e-11,3.23e-11,3.904e-10,3.904e-10,3.99e-10
100,0.84,2.427e-11,2.902e-11,4.002e-11,6.676e-12,7.992e-12,9.457e-12,2.06e-11,2.516e-11,3.201e-11,3.903e-10,3.903e-10,3.993e-10
105,0.84,2.41e-11,2.878e-11,3.958e-11,6.672e-12,7.983e-12,9.42e-12,2.036e-11,2.482e-11,3.171e-11,3.902e-10,3.902e-10,3.997e-10
110,0.84,2.393e-11,2.854e-11,3.915e-11,6.667e-12,7.973e-12,9.384e-12,2.013e-11,2.448e-11,3.143e-11,3.901e-10,3.901e-10,4e-10
115,0.84,2.376e-11,2.83e-11,3.871e-11,6.662e-12,7.963e-12,9.347e-12,1.989e-11,2.414e-11,3.114e-11,3.9e-10,3.9e-10,4.002e-10
120,0.84,2.359e-11,2.806e-11,3.827e-11,6.657e-12,7.954e-12,9.31e-12,1.966e-11,2.381e-11,3.086e-11,3.898e-10,3.898e-10,4.004e-10
125,0.84,2.343e-11,2.783e-11,3.783e-11,6.654e-12,7.945e-12,9.274e-12,1.943e-11,2.347e-11,3.057e-11,3.896e-10,3.896e-10,4.006e-10
130,0.84,2.326e-11,2.759e-11,3.74e-11,6.649e-12,7.937e-12,9.237e-12,1.919e-11,2.314e-11,3.027e-11,3.893e-10,3.893e-10,4.007e-10
-20,0.86,2.736e-11,3.313e-11,4.801e-11,6.67e-12,8.039e-12,9.958e-12,2.555e-11,3.114e-11,3.66e-11,3.68e-10,3.68e-10,3.65e-10
-15,0.86,2.722e-11,3.296e-11,4.764e-11,6.669e-12,8.035e-12,9.935e-12,2.532e-11,3.09e-11,3.639e-11,3.688e-10,3.688e-10,3.664e-10
-10,0.86,2.708e-11,3.279e-11,4.727e-11,6.668e-12,8.03e-12,9.912e-12,2.509e-11,3.066e-11,3.617e-11,3.695e-10,3.695e-10,3.677e-10
-5,0.86,2.693e-11,3.261e-11,4.69e-11,6.666e-12,8.026e-12,9.888e-12,2.486e-11,3.041e-11,3.595e-11,3.702e-10,3.702e-10,3.69e-10
0,0.86,2.678e-11,3.242e-11,4.652e-11,6.664e-12,8.02e-12,9.862e-12,2.462e-11,3.017e-11,3.572e-11,3.709e-10,3.709e-10,3.702e-10
5,0.86,2.662e-11,3.223e-11,4.614e-11,6.662e-12,8.016e-12,9.837e-12,2.438e-11,2.992e-11,3.549e-11,3.716e-10,3.716e-10,3.714e-10
10,0.86,2.647e-11,3.203e-11,4.576e-11,6.66e-12,8.009e-12,9.81e-12,2.414e-11,2.967e-11,3.526e-11,3.722e-10,3.722e-10,3.726e-10
15,0.86,2.631e-11,3.182e-11,4.537e-11,6.658e-12,8.003e-12,9.783e-12,2.389e-11,2.94e-11,3.502e-11,3.727e-10,3.727e-10,3.737e-10
20,0.86,2.615e-11,3.161e-11,4.497e-11,6.655e-12,7.996e-12,9.755e-12,2.365e-11,2.913e-11,3.478e-11,3.733e-10,3.733e-10,3.747e-10
25,0.86,2.599e-11,3.14e-11,4.457e-11,6.653e-12,7.99e-12,9.727e-12,2.341e-11,2.885e-11,3.453e-11,3.738e-10,3.738e-10,3.757e-10
30,0.86,2.583e-11,3.118e-11,4.417e-11,6.65e-12,7.983e-12,9.697e-12,2.317e-11,2.855e-11,3.428e-11,3.742e-10,3.742e-10,3.767e-10
35,0.86,2.567e-11,3.097e-11,4.376e-11,6.648e-12,7.976e-12,9.668e-12,2.293e-11,2.825e-11,3.403e-11,3.747e-10,3.747e-10,3.776e-10
40,0.86,2.55e-11,3.075e-11,4.335e-11,6.645e-12,7.969e-12,9.638e-12,2.269e-11,2.795e-11,3.377e-11,3.751e-10,3.751e-10,3.785e-10
45,0.86,2.534e-11,3.053e-11,4.293e-11,6.642e-12,7.962e-12,9.608e-12,2.245e-11,2.763e-11,3.351e-11,3.754e-10,3.754e-10,3.793e-10
50,0.86,2.517e-11,3.031e-11,4.251e-11,6.639e-12,7.954e-12,9.577e-12,2.222e-11,2.732e-11,3.324e-11,3.757e-10,3.757e-10,3.801e-10
55,0.86,2.501e-11,3.008e-11,4.209e-11,6.636e-12,7.946e-12,9.546e-12,2.198e-11,2.7e-11,3.297e-11,3.761e-10,3.761e-10,3.809e-10
60,0.86,2.484e-11,2.986e-11,4.167e-11,6.633e-12,7.938e-12,9.515e-12,2.175e-11,2.668e-11,3.27e-11,3.763e-10,3.763e-10,3.816e-10
65,0.86,2.468e-11,2.963e-11,4.125e-11,6.63e-12,7.93e-12,9.483e-12,2.151e-11,2.637e-11,3.242e-11,3.765e-10,3.765e-10,3.823e-10
70,0.86,2.452e-11,2.941e-11,4.082e-11,6.627e-12,7.922e-12,9.45e-12,2.128e-11,2.605e-11,3.213e-11,3.768e-10,3.768e-10,3.83e-10
75,0.86,2.435e-11,2.918e-11,4.041e-11,6.623e-12,7.913e-12,9.417e-12,2.105e-11,2.574e-11,3.184e-11,3.769e-10,3.769e-10,3.836e-10
80,0.86,2.419e-11,2.896e-11,3.999e-11,6.62e-12,7.905e-12,9.384e-12,2.082e-11,2.542e-11,3.154e-11,3.771e-10,3.771e-10,3.842e-10
85,0.86,2.402e-11,2.873e-11,3.957e-11,6.617e-12,7.897e-12,9.351e-12,2.059e-11,2.511e-11,3.125e-11,3.772e-10,3.772e-10,3.847e-10
90,0.86,2.386e-11,2.85e-11,3.915e-11,6.613e-12,7.89e-12,9.318e-12,2.036e-11,2.48e-11,3.096e-11,3.773e-10,3.773e-10,3.852e-10
95,0.86,2.37e-11,2.828e-11,3.874e-11,6.61e-12,7.882e-12,9.284e-12,2.013e-11,2.448e-11,3.066e-11,3.774e-10,3.774e-10,3.857e-10
100,0.86,2.353e-11,2.805e-11,3.832e-11,6.607e-12,7.874e-12,9.25e-12,1.991e-11,2.417e-11,3.037e-11,3.774e-10,3.774e-10,3.862e-10
105,0.86,2.337e-11,2.783e-11,3.79e-11,6.602e-12,7.867e-12,9.215e-12,1.968e-11,2.386e-11,3.008e-11,3.774e-10,3.774e-10,3.866e-10
110,0.86,2.321e-11,2.76e-11,3.749e-11,6.599e-12,7.86e-12,9.182e-12,1.945e-11,2.354e-11,2.979e-11,3.774e-10,3.774e-10,3.869e-10
115,0.86,2.305e-11,2.738e-11,3.708e-11,6.597e-12,7.852e-12,9.147e-12,1.923e-11,2.323e-11,2.951e-11,3.773e-10,3.773e-10,3.872e-10
120,0.86,2.29e-11,2.715e-11,3.666e-11,6.593e-12,7.845e-12,9.113e-12,1.901e-11,2.292e-11,2.923e-11,3.772e-10,3.772e-10,3.875e-10
125,0.86,2.274e-11,2.692e-11,3.625e-11,6.591e-12,7.837e-12,9.078e-12,1.879e-11,2.26e-11,2.896e-11,3.771e-10,3.771e-10,3.878e-10
130,0.86,2.259e-11,2.67e-11,3.584e-11,6.589e-12,7.83e-12,9.044e-12,1.856e-11,2.229e-11,2.869e-11,3.769e-10,3.769e-10,3.88e-10
-20,0.88,2.65e-11,3.2e-11,4.598e-11,6.583e-12,7.894e-12,9.735e-12,2.461e-11,2.978e-11,3.504e-11,3.547e-10,3.547e-10,3.519e-10
-15,0.88,2.636e-11,3.184e-11,4.563e-11,6.582e-12,7.891e-12,9.713e-12,2.44e-11,2.954e-11,3.483e-11,3.556e-10,3.556e-10,3.533e-10
-10,0.88,2.622e-11,3.168e-11,4.528e-11,6.582e-12,7.889e-12,9.69e-12,2.419e-11,2.931e-11,3.462e-11,3.564e-10,3.564e-10,3.546e-10
-5,0.88,2.608e-11,3.15e-11,4.492e-11,6.581e-12,7.885e-12,9.667e-12,2.397e-11,2.907e-11,3.44e-11,3.571e-10,3.571e-10,3.56e-10
0,0.88,2.594e-11,3.132e-11,4.456e-11,6.58e-12,7.881e-12,9.642e-12,2.375e-11,2.882e-11,3.418e-11,3.578e-10,3.578e-10,3.572e-10
5,0.88,2.579e-11,3.113e-11,4.42e-11,6.58e-12,7.877e-12,9.618e-12,2.352e-11,2.858e-11,3.395e-11,3.585e-10,3.585e-10,3.584e-10
10,0.88,2.564e-11,3.094e-11,4.383e-11,6.578e-12,7.873e-12,9.592e-12,2.329e-11,2.833e-11,3.373e-11,3.592e-10,3.592e-10,3.596e-10
15,0.88,2.549e-11,3.074e-11,4.346e-11,6.578e-12,7.869e-12,9.566e-12,2.306e-11,2.807e-11,3.35e-11,3.598e-10,3.598e-10,3.607e-10
20,0.88,2.534e-11,3.054e-11,4.308e-11,6.576e-12,7.863e-12,9.539e-12,2.283e-11,2.782e-11,3.326e-11,3.604e-10,3.604e-10,3.618e-10
25,0.88,2.519e-11,3.034e-11,4.27e-11,6.575e-12,7.858e-12,9.513e-12,2.26e-11,2.755e-11,3.302e-11,3.609e-10,3.609e-10,3.628e-10
30,0.88,2.503e-11,3.013e-11,4.232e-11,6.574e-12,7.853e-12,9.486e-12,2.237e-11,2.728e-11,3.278e-11,3.614e-10,3.614e-10,3.638e-10
35,0.88,2.488e-11,2.993e-11,4.192e-11,6.572e-12,7.848e-12,9.458e-12,2.214e-11,2.702e-11,3.253e-11,3.619e-10,3.619e-10,3.648e-10
40,0.88,2.472e-11,2.972e-11,4.153e-11,6.571e-12,7.842e-12,9.43e-12,2.191e-11,2.675e-11,3.227e-11,3.624e-10,3.624e-10,3.657e-10
45,0.88,2.457e-11,2.951e-11,4.113e-11,6.569e-12,7.836e-12,9.402e-12,2.169e-11,2.648e-11,3.202e-11,3.628e-10,3.628e-10,3.666e-10
50,0.88,2.441e-11,2.93e-11,4.073e-11,6.567e-12,7.83e-12,9.372e-12,2.146e-11,2.62e-11,3.175e-11,3.632e-10,3.632e-10,3.674e-10
55,0.88,2.425e-11,2.909e-11,4.033e-11,6.565e-12,7.824e-12,9.343e-12,2.124e-11,2.591e-11,3.148e-11,3.635e-10,3.635e-10,3.683e-10
60,0.88,2.41e-11,2.888e-11,3.993e-11,6.563e-12,7.818e-12,9.313e-12,2.101e-11,2.563e-11,3.12e-11,3.638e-10,3.638e-10,3.69e-10
65,0.88,2.394e-11,2.866e-11,3.953e-11,6.562e-12,7.812e-12,9.282e-12,2.079e-11,2.534e-11,3.092e-11,3.641e-10,3.641e-10,3.698e-10
70,0.88,2.379e-11,2.845e-11,3.913e-11,6.56e-12,7.806e-12,9.252e-12,2.057e-11,2.504e-11,3.064e-11,3.644e-10,3.644e-10,3.705e-10
