Temp,Vdd,fcnt_nd_slvt,fcnt_nd_lvt,fcnt_nd_rvt,fcnt_inv_slvt,fcnt_inv_lvt,fcnt_inv_rvt,fcnt_nr_slvt,fcnt_nr_lvt,fcnt_nr_rvt,fcnt_egu,fcnt_egv,fcnt_eg
-5,0.9,2.098e-11,2.485e-11,3.444e-11,5.819e-12,6.795e-12,8.317e-12,1.859e-11,2.232e-11,2.693e-11,2.8e-10,2.747e-10,2.766e-10
0,0.9,2.084e-11,2.468e-11,3.41e-11,5.822e-12,6.797e-12,8.294e-12,1.839e-11,2.205e-11,2.669e-11,2.808e-10,2.755e-10,2.778e-10
5,0.9,2.071e-11,2.451e-11,3.376e-11,5.824e-12,6.798e-12,8.271e-12,1.819e-11,2.179e-11,2.646e-11,2.816e-10,2.762e-10,2.789e-10
10,0.9,2.058e-11,2.434e-11,3.342e-11,5.827e-12,6.799e-12,8.248e-12,1.799e-11,2.153e-11,2.622e-11,2.823e-10,2.769e-10,2.8e-10
15,0.9,2.044e-11,2.416e-11,3.308e-11,5.829e-12,6.8e-12,8.224e-12,1.779e-11,2.127e-11,2.597e-11,2.83e-10,2.775e-10,2.812e-10
20,0.9,2.031e-11,2.399e-11,3.274e-11,5.832e-12,6.801e-12,8.2e-12,1.76e-11,2.101e-11,2.573e-11,2.837e-10,2.782e-10,2.822e-10
25,0.9,2.018e-11,2.382e-11,3.24e-11,5.834e-12,6.802e-12,8.177e-12,1.74e-11,2.075e-11,2.549e-11,2.844e-10,2.788e-10,2.833e-10
30,0.9,2.004e-11,2.364e-11,3.207e-11,5.837e-12,6.803e-12,8.153e-12,1.721e-11,2.049e-11,2.524e-11,2.851e-10,2.794e-10,2.843e-10
35,0.9,1.991e-11,2.347e-11,3.173e-11,5.84e-12,6.804e-12,8.128e-12,1.701e-11,2.023e-11,2.5e-11,2.857e-10,2.8e-10,2.853e-10
40,0.9,1.978e-11,2.329e-11,3.14e-11,5.842e-12,6.805e-12,8.104e-12,1.682e-11,1.997e-11,2.476e-11,2.863e-10,2.806e-10,2.863e-10
45,0.9,1.965e-11,2.312e-11,3.106e-11,5.844e-12,6.805e-12,8.079e-12,1.663e-11,1.972e-11,2.452e-11,2.869e-10,2.811e-10,2.872e-10
50,0.9,1.952e-11,2.294e-11,3.073e-11,5.848e-12,6.806e-12,8.055e-12,1.644e-11,1.946e-11,2.428e-11,2.874e-10,2.816e-10,2.881e-10
55,0.9,1.939e-11,2.277e-11,3.04e-11,5.85e-12,6.808e-12,8.031e-12,1.625e-11,1.92e-11,2.405e-11,2.88e-10,2.821e-10,2.89e-10
60,0.9,1.926e-11,2.259e-11,3.007e-11,5.853e-12,6.809e-12,8.007e-12,1.606e-11,1.895e-11,2.381e-11,2.885e-10,2.826e-10,2.899e-10
65,0.9,1.913e-11,2.242e-11,2.974e-11,5.855e-12,6.81e-12,7.983e-12,1.588e-11,1.87e-11,2.358e-11,2.89e-10,2.831e-10,2.907e-10
70,0.9,1.9e-11,2.224e-11,2.94e-11,5.859e-12,6.812e-12,7.959e-12,1.569e-11,1.844e-11,2.334e-11,2.895e-10,2.835e-10,2.915e-10
75,0.9,1.888e-11,2.207e-11,2.908e-11,5.862e-12,6.813e-12,7.935e-12,1.551e-11,1.819e-11,2.31e-11,2.899e-10,2.84e-10,2.923e-10
80,0.9,1.875e-11,2.19e-11,2.876e-11,5.865e-12,6.816e-12,7.911e-12,1.532e-11,1.794e-11,2.286e-11,2.904e-10,2.844e-10,2.931e-10
85,0.9,1.863e-11,2.173e-11,2.843e-11,5.869e-12,6.818e-12,7.887e-12,1.514e-11,1.769e-11,2.261e-11,2.908e-10,2.848e-10,2.938e-10
90,0.9,1.851e-11,2.156e-11,2.811e-11,5.872e-12,6.82e-12,7.864e-12,1.496e-11,1.744e-11,2.235e-11,2.912e-10,2.851e-10,2.946e-10
95,0.9,1.839e-11,2.139e-11,2.779e-11,5.874e-12,6.823e-12,7.841e-12,1.478e-11,1.72e-11,2.209e-11,2.916e-10,2.855e-10,2.953e-10
100,0.9,1.826e-11,2.123e-11,2.747e-11,5.879e-12,6.826e-12,7.818e-12,1.46e-11,1.696e-11,2.181e-11,2.919e-10,2.858e-10,2.959e-10
105,0.9,1.815e-11,2.106e-11,2.716e-11,5.881e-12,6.828e-12,7.795e-12,1.442e-11,1.671e-11,2.154e-11,2.923e-10,2.861e-10,2.966e-10
110,0.9,1.803e-11,2.09e-11,2.684e-11,5.886e-12,6.833e-12,7.772e-12,1.424e-11,1.647e-11,2.126e-11,2.926e-10,2.864e-10,2.972e-10
115,0.9,1.791e-11,2.074e-11,2.652e-11,5.889e-12,6.837e-12,7.75e-12,1.407e-11,1.624e-11,2.098e-11,2.929e-10,2.867e-10,2.978e-10
120,0.9,1.781e-11,2.057e-11,2.621e-11,5.893e-12,6.841e-12,7.728e-12,1.389e-11,1.6e-11,2.07e-11,2.932e-10,2.869e-10,2.984e-10
125,0.9,1.769e-11,2.042e-11,2.592e-11,5.898e-12,6.845e-12,7.707e-12,1.372e-11,1.577e-11,2.041e-11,2.934e-10,2.872e-10,2.989e-10
130,0.9,1.759e-11,2.026e-11,2.561e-11,5.902e-12,6.85e-12,7.686e-12,1.355e-11,1.554e-11,2.013e-11,2.936e-10,2.874e-10,2.995e-10
-20,0.92,2.084e-11,2.467e-11,3.425e-11,5.785e-12,6.731e-12,8.277e-12,1.866e-11,2.236e-11,2.667e-11,2.702e-10,2.653e-10,2.656e-10
-15,0.92,2.071e-11,2.451e-11,3.393e-11,5.788e-12,6.734e-12,8.256e-12,1.846e-11,2.211e-11,2.645e-11,2.711e-10,2.661e-10,2.669e-10
-10,0.92,2.058e-11,2.435e-11,3.36e-11,5.792e-12,6.737e-12,8.234e-12,1.826e-11,2.185e-11,2.622e-11,2.719e-10,2.669e-10,2.682e-10
-5,0.92,2.046e-11,2.419e-11,3.327e-11,5.796e-12,6.74e-12,8.213e-12,1.807e-11,2.16e-11,2.6e-11,2.727e-10,2.676e-10,2.694e-10
0,0.92,2.033e-11,2.402e-11,3.294e-11,5.799e-12,6.742e-12,8.191e-12,1.787e-11,2.135e-11,2.576e-11,2.735e-10,2.684e-10,2.706e-10
5,0.92,2.02e-11,2.386e-11,3.262e-11,5.803e-12,6.745e-12,8.168e-12,1.768e-11,2.11e-11,2.552e-11,2.743e-10,2.691e-10,2.717e-10
10,0.92,2.007e-11,2.369e-11,3.229e-11,5.806e-12,6.747e-12,8.146e-12,1.749e-11,2.085e-11,2.528e-11,2.751e-10,2.698e-10,2.729e-10
15,0.92,1.995e-11,2.353e-11,3.197e-11,5.81e-12,6.749e-12,8.124e-12,1.73e-11,2.06e-11,2.504e-11,2.758e-10,2.705e-10,2.74e-10
20,0.92,1.982e-11,2.336e-11,3.164e-11,5.814e-12,6.751e-12,8.101e-12,1.711e-11,2.035e-11,2.48e-11,2.765e-10,2.712e-10,2.75e-10
25,0.92,1.969e-11,2.319e-11,3.132e-11,5.817e-12,6.753e-12,8.078e-12,1.692e-11,2.01e-11,2.455e-11,2.772e-10,2.718e-10,2.761e-10
30,0.92,1.957e-11,2.303e-11,3.1e-11,5.82e-12,6.756e-12,8.055e-12,1.673e-11,1.985e-11,2.431e-11,2.778e-10,2.724e-10,2.771e-10
35,0.92,1.944e-11,2.286e-11,3.067e-11,5.824e-12,6.758e-12,8.032e-12,1.654e-11,1.96e-11,2.407e-11,2.785e-10,2.73e-10,2.781e-10
40,0.92,1.931e-11,2.269e-11,3.035e-11,5.827e-12,6.76e-12,8.01e-12,1.636e-11,1.935e-11,2.383e-11,2.791e-10,2.736e-10,2.791e-10
45,0.92,1.919e-11,2.253e-11,3.003e-11,5.831e-12,6.762e-12,7.987e-12,1.617e-11,1.91e-11,2.359e-11,2.797e-10,2.741e-10,2.8e-10
50,0.92,1.906e-11,2.236e-11,2.971e-11,5.834e-12,6.764e-12,7.964e-12,1.599e-11,1.886e-11,2.336e-11,2.803e-10,2.747e-10,2.81e-10
55,0.92,1.894e-11,2.219e-11,2.94e-11,5.839e-12,6.767e-12,7.941e-12,1.58e-11,1.861e-11,2.312e-11,2.809e-10,2.752e-10,2.819e-10
60,0.92,1.881e-11,2.203e-11,2.908e-11,5.842e-12,6.769e-12,7.919e-12,1.562e-11,1.836e-11,2.288e-11,2.814e-10,2.757e-10,2.827e-10
65,0.92,1.869e-11,2.186e-11,2.876e-11,5.846e-12,6.772e-12,7.896e-12,1.544e-11,1.812e-11,2.265e-11,2.819e-10,2.762e-10,2.836e-10
70,0.92,1.857e-11,2.17e-11,2.845e-11,5.85e-12,6.775e-12,7.874e-12,1.526e-11,1.787e-11,2.242e-11,2.824e-10,2.767e-10,2.844e-10
75,0.92,1.845e-11,2.154e-11,2.814e-11,5.854e-12,6.779e-12,7.851e-12,1.508e-11,1.763e-11,2.218e-11,2.829e-10,2.771e-10,2.852e-10
80,0.92,1.833e-11,2.138e-11,2.783e-11,5.859e-12,6.782e-12,7.829e-12,1.49e-11,1.739e-11,2.195e-11,2.834e-10,2.775e-10,2.86e-10
85,0.92,1.822e-11,2.121e-11,2.752e-11,5.863e-12,6.786e-12,7.807e-12,1.472e-11,1.715e-11,2.172e-11,2.838e-10,2.78e-10,2.868e-10
90,0.92,1.81e-11,2.105e-11,2.721e-11,5.868e-12,6.79e-12,7.786e-12,1.455e-11,1.691e-11,2.148e-11,2.842e-10,2.784e-10,2.875e-10
95,0.92,1.799e-11,2.09e-11,2.691e-11,5.871e-12,6.794e-12,7.764e-12,1.437e-11,1.668e-11,2.124e-11,2.846e-10,2.787e-10,2.882e-10
100,0.92,1.788e-11,2.074e-11,2.661e-11,5.876e-12,6.799e-12,7.743e-12,1.42e-11,1.644e-11,2.099e-11,2.85e-10,2.791e-10,2.889e-10
105,0.92,1.776e-11,2.057e-11,2.63e-11,5.881e-12,6.804e-12,7.722e-12,1.402e-11,1.621e-11,2.074e-11,2.854e-10,2.794e-10,2.896e-10
110,0.92,1.766e-11,2.043e-11,2.601e-11,5.886e-12,6.809e-12,7.701e-12,1.385e-11,1.598e-11,2.048e-11,2.857e-10,2.798e-10,2.903e-10
115,0.92,1.755e-11,2.028e-11,2.571e-11,5.89e-12,6.815e-12,7.681e-12,1.368e-11,1.575e-11,2.022e-11,2.861e-10,2.801e-10,2.909e-10
120,0.92,1.744e-11,2.012e-11,2.54e-11,5.895e-12,6.821e-12,7.661e-12,1.352e-11,1.552e-11,1.995e-11,2.864e-10,2.803e-10,2.915e-10
125,0.92,1.734e-11,1.996e-11,2.511e-11,5.9e-12,6.827e-12,7.641e-12,1.335e-11,1.53e-11,1.968e-11,2.866e-10,2.806e-10,2.92e-10
130,0.92,1.724e-11,1.982e-11,2.482e-11,5.906e-12,6.833e-12,7.622e-12,1.319e-11,1.508e-11,1.941e-11,2.869e-10,2.808e-10,2.926e-10
-20,0.94,2.034e-11,2.403e-11,3.314e-11,5.765e-12,6.681e-12,8.182e-12,1.815e-11,2.164e-11,2.582e-11,2.634e-10,2.586e-10,2.59e-10
-15,0.94,2.022e-11,2.388e-11,3.282e-11,5.77e-12,6.685e-12,8.162e-12,1.796e-11,2.14e-11,2.56e-11,2.643e-10,2.595e-10,2.602e-10
-10,0.94,2.01e-11,2.373e-11,3.251e-11,5.775e-12,6.689e-12,8.141e-12,1.776e-11,2.116e-11,2.537e-11,2.651e-10,2.602e-10,2.615e-10
-5,0.94,1.997e-11,2.357e-11,3.219e-11,5.779e-12,6.692e-12,8.121e-12,1.758e-11,2.092e-11,2.514e-11,2.659e-10,2.61e-10,2.627e-10
0,0.94,1.985e-11,2.341e-11,3.188e-11,5.784e-12,6.696e-12,8.1e-12,1.739e-11,2.068e-11,2.49e-11,2.667e-10,2.618e-10,2.639e-10
5,0.94,1.973e-11,2.325e-11,3.156e-11,5.788e-12,6.7e-12,8.078e-12,1.72e-11,2.044e-11,2.466e-11,2.675e-10,2.625e-10,2.65e-10
10,0.94,1.961e-11,2.31e-11,3.125e-11,5.793e-12,6.703e-12,8.057e-12,1.701e-11,2.02e-11,2.442e-11,2.683e-10,2.632e-10,2.662e-10
15,0.94,1.948e-11,2.294e-11,3.094e-11,5.797e-12,6.706e-12,8.035e-12,1.683e-11,1.996e-11,2.418e-11,2.69e-10,2.639e-10,2.673e-10
20,0.94,1.936e-11,2.278e-11,3.063e-11,5.801e-12,6.709e-12,8.013e-12,1.664e-11,1.972e-11,2.394e-11,2.697e-10,2.646e-10,2.683e-10
25,0.94,1.924e-11,2.262e-11,3.032e-11,5.805e-12,6.713e-12,7.992e-12,1.646e-11,1.948e-11,2.37e-11,2.704e-10,2.652e-10,2.694e-10
30,0.94,1.912e-11,2.246e-11,3.001e-11,5.81e-12,6.716e-12,7.97e-12,1.628e-11,1.924e-11,2.346e-11,2.711e-10,2.659e-10,2.704e-10
35,0.94,1.9e-11,2.23e-11,2.97e-11,5.814e-12,6.719e-12,7.949e-12,1.61e-11,1.9e-11,2.322e-11,2.718e-10,2.665e-10,2.714e-10
40,0.94,1.888e-11,2.214e-11,2.939e-11,5.819e-12,6.723e-12,7.927e-12,1.592e-11,1.876e-11,2.299e-11,2.724e-10,2.671e-10,2.724e-10
45,0.94,1.876e-11,2.198e-11,2.908e-11,5.823e-12,6.726e-12,7.906e-12,1.574e-11,1.852e-11,2.275e-11,2.73e-10,2.676e-10,2.734e-10
50,0.94,1.864e-11,2.182e-11,2.877e-11,5.829e-12,6.731e-12,7.884e-12,1.556e-11,1.828e-11,2.251e-11,2.736e-10,2.682e-10,2.743e-10
55,0.94,1.852e-11,2.166e-11,2.847e-11,5.833e-12,6.734e-12,7.863e-12,1.538e-11,1.805e-11,2.228e-11,2.742e-10,2.687e-10,2.752e-10
60,0.94,1.84e-11,2.151e-11,2.817e-11,5.838e-12,6.738e-12,7.842e-12,1.52e-11,1.781e-11,2.204e-11,2.748e-10,2.693e-10,2.761e-10
65,0.94,1.829e-11,2.135e-11,2.787e-11,5.842e-12,6.742e-12,7.821e-12,1.502e-11,1.757e-11,2.18e-11,2.753e-10,2.698e-10,2.769e-10
70,0.94,1.817e-11,2.12e-11,2.756e-11,5.847e-12,6.747e-12,7.8e-12,1.485e-11,1.733e-11,2.157e-11,2.758e-10,2.702e-10,2.778e-10
75,0.94,1.806e-11,2.104e-11,2.727e-11,5.853e-12,6.751e-12,7.779e-12,1.467e-11,1.71e-11,2.134e-11,2.763e-10,2.707e-10,2.786e-10
80,0.94,1.795e-11,2.089e-11,2.697e-11,5.858e-12,6.756e-12,7.759e-12,1.45e-11,1.687e-11,2.111e-11,2.768e-10,2.712e-10,2.794e-10
85,0.94,1.784e-11,2.074e-11,2.668e-11,5.864e-12,6.762e-12,7.739e-12,1.432e-11,1.663e-11,2.088e-11,2.773e-10,2.716e-10,2.802e-10
90,0.94,1.772e-11,2.058e-11,2.638e-11,5.868e-12,6.767e-12,7.718e-12,1.415e-11,1.64e-11,2.065e-11,2.777e-10,2.72e-10,2.809e-10
95,0.94,1.762e-11,2.044e-11,2.609e-11,5.874e-12,6.772e-12,7.698e-12,1.398e-11,1.618e-11,2.041e-11,2.781e-10,2.724e-10,2.817e-10
100,0.94,1.751e-11,2.029e-11,2.58e-11,5.879e-12,6.779e-12,7.679e-12,1.382e-11,1.595e-11,2.018e-11,2.785e-10,2.728e-10,2.824e-10
105,0.94,1.741e-11,2.014e-11,2.552e-11,5.886e-12,6.786e-12,7.66e-12,1.365e-11,1.572e-11,1.995e-11,2.789e-10,2.732e-10,2.83e-10
110,0.94,1.732e-11,2e-11,2.523e-11,5.892e-12,6.792e-12,7.641e-12,1.348e-11,1.55e-11,1.971e-11,2.793e-10,2.735e-10,2.837e-10
115,0.94,1.721e-11,1.986e-11,2.495e-11,5.897e-12,6.8e-12,7.623e-12,1.332e-11,1.528e-11,1.947e-11,2.797e-10,2.738e-10,2.844e-10
120,0.94,1.712e-11,1.971e-11,2.467e-11,5.903e-12,6.807e-12,7.605e-12,1.316e-11,1.506e-11,1.923e-11,2.8e-10,2.741e-10,2.85e-10
125,0.94,1.701e-11,1.958e-11,2.439e-11,5.91e-12,6.814e-12,7.587e-12,1.3e-11,1.485e-11,1.898e-11,2.803e-10,2.744e-10,2.856e-10
130,0.94,1.692e-11,1.945e-11,2.412e-11,5.916e-12,6.823e-12,7.569e-12,1.284e-11,1.463e-11,1.872e-11,2.806e-10,2.747e-10,2.861e-10
-20,0.96,1.988e-11,2.344e-11,3.21e-11,5.752e-12,6.639e-12,8.099e-12,1.766e-11,2.094e-11,2.503e-11,2.571e-10,2.524e-10,2.527e-10
-15,0.96,1.976e-11,2.329e-11,3.18e-11,5.757e-12,6.643e-12,8.08e-12,1.747e-11,2.072e-11,2.481e-11,2.579e-10,2.533e-10,2.54e-10
-10,0.96,1.964e-11,2.314e-11,3.15e-11,5.763e-12,6.648e-12,8.06e-12,1.729e-11,2.049e-11,2.458e-11,2.588e-10,2.541e-10,2.552e-10
-5,0.96,1.953e-11,2.3e-11,3.119e-11,5.768e-12,6.653e-12,8.039e-12,1.711e-11,2.027e-11,2.434e-11,2.596e-10,2.548e-10,2.564e-10
0,0.96,1.941e-11,2.284e-11,3.089e-11,5.774e-12,6.657e-12,8.019e-12,1.693e-11,2.004e-11,2.411e-11,2.604e-10,2.556e-10,2.576e-10
5,0.96,1.929e-11,2.269e-11,3.059e-11,5.778e-12,6.662e-12,7.999e-12,1.674e-11,1.981e-11,2.387e-11,2.612e-10,2.563e-10,2.588e-10
10,0.96,1.917e-11,2.254e-11,3.028e-11,5.784e-12,6.666e-12,7.978e-12,1.656e-11,1.958e-11,2.363e-11,2.62e-10,2.57e-10,2.599e-10
15,0.96,1.906e-11,2.239e-11,2.998e-11,5.79e-12,6.671e-12,7.958e-12,1.638e-11,1.935e-11,2.339e-11,2.627e-10,2.577e-10,2.61e-10
20,0.96,1.894e-11,2.224e-11,2.968e-11,5.794e-12,6.675e-12,7.937e-12,1.621e-11,1.912e-11,2.315e-11,2.634e-10,2.584e-10,2.62e-10
25,0.96,1.882e-11,2.208e-11,2.938e-11,5.8e-12,6.679e-12,7.917e-12,1.603e-11,1.889e-11,2.291e-11,2.641e-10,2.591e-10,2.631e-10
30,0.96,1.871e-11,2.193e-11,2.909e-11,5.806e-12,6.685e-12,7.897e-12,1.585e-11,1.866e-11,2.268e-11,2.648e-10,2.597e-10,2.641e-10
35,0.96,1.859e-11,2.178e-11,2.879e-11,5.811e-12,6.689e-12,7.876e-12,1.567e-11,1.843e-11,2.244e-11,2.655e-10,2.603e-10,2.651e-10
40,0.96,1.848e-11,2.163e-11,2.849e-11,5.816e-12,6.694e-12,7.856e-12,1.549e-11,1.82e-11,2.221e-11,2.661e-10,2.609e-10,2.661e-10
45,0.96,1.836e-11,2.147e-11,2.82e-11,5.822e-12,6.699e-12,7.835e-12,1.532e-11,1.797e-11,2.197e-11,2.668e-10,2.615e-10,2.671e-10
50,0.96,1.824e-11,2.132e-11,2.79e-11,5.827e-12,6.704e-12,7.816e-12,1.514e-11,1.774e-11,2.173e-11,2.674e-10,2.621e-10,2.68e-10
55,0.96,1.814e-11,2.118e-11,2.761e-11,5.833e-12,6.709e-12,7.796e-12,1.497e-11,1.751e-11,2.15e-11,2.679e-10,2.627e-10,2.689e-10
60,0.96,1.802e-11,2.103e-11,2.732e-11,5.839e-12,6.714e-12,7.776e-12,1.48e-11,1.728e-11,2.126e-11,2.685e-10,2.632e-10,2.698e-10
65,0.96,1.792e-11,2.088e-11,2.703e-11,5.845e-12,6.719e-12,7.757e-12,1.462e-11,1.705e-11,2.103e-11,2.691e-10,2.637e-10,2.707e-10
70,0.96,1.78e-11,2.073e-11,2.674e-11,5.851e-12,6.725e-12,7.737e-12,1.445e-11,1.682e-11,2.08e-11,2.696e-10,2.642e-10,2.715e-10
75,0.96,1.77e-11,2.058e-11,2.646e-11,5.857e-12,6.731e-12,7.718e-12,1.428e-11,1.659e-11,2.057e-11,2.701e-10,2.647e-10,2.724e-10
80,0.96,1.759e-11,2.044e-11,2.617e-11,5.862e-12,6.737e-12,7.699e-12,1.411e-11,1.637e-11,2.033e-11,2.706e-10,2.652e-10,2.732e-10
85,0.96,1.749e-11,2.029e-11,2.589e-11,5.868e-12,6.744e-12,7.68e-12,1.395e-11,1.614e-11,2.01e-11,2.711e-10,2.656e-10,2.74e-10
90,0.96,1.739e-11,2.015e-11,2.561e-11,5.874e-12,6.751e-12,7.662e-12,1.378e-11,1.592e-11,1.987e-11,2.716e-10,2.661e-10,2.747e-10
95,0.96,1.728e-11,2.001e-11,2.533e-11,5.882e-12,6.758e-12,7.643e-12,1.362e-11,1.57e-11,1.964e-11,2.72e-10,2.665e-10,2.755e-10
100,0.96,1.719e-11,1.988e-11,2.506e-11,5.888e-12,6.766e-12,7.626e-12,1.345e-11,1.548e-11,1.942e-11,2.725e-10,2.669e-10,2.762e-10
105,0.96,1.71e-11,1.974e-11,2.479e-11,5.894e-12,6.775e-12,7.608e-12,1.329e-11,1.526e-11,1.919e-11,2.729e-10,2.673e-10,2.769e-10
110,0.96,1.699e-11,1.961e-11,2.452e-11,5.902e-12,6.782e-12,7.591e-12,1.313e-11,1.505e-11,1.896e-11,2.733e-10,2.676e-10,2.776e-10
115,0.96,1.691e-11,1.948e-11,2.425e-11,5.909e-12,6.791e-12,7.575e-12,1.297e-11,1.483e-11,1.874e-11,2.736e-10,2.68e-10,2.782e-10
120,0.96,1.682e-11,1.934e-11,2.398e-11,5.916e-12,6.8e-12,7.558e-12,1.281e-11,1.462e-11,1.851e-11,2.74e-10,2.683e-10,2.789e-10
125,0.96,1.673e-11,1.922e-11,2.372e-11,5.924e-12,6.81e-12,7.542e-12,1.265e-11,1.442e-11,1.828e-11,2.743e-10,2.686e-10,2.795e-10
130,0.96,1.665e-11,1.91e-11,2.346e-11,5.931e-12,6.82e-12,7.527e-12,1.25e-11,1.421e-11,1.804e-11,2.746e-10,2.689e-10,2.8e-10
